Date,Close,High,Low,Open,Volume,Ticker
,NVDA,NVDA,NVDA,NVDA,NVDA,
2024-08-09,104.72418975830078,106.57373239559361,103.40451530940655,105.6139698534446,290844200,NVDA
2024-08-12,108.9931411743164,111.04263923804827,106.23382655143305,106.29380933051287,325559900,NVDA
2024-08-13,116.11138153076172,116.20136332032301,111.55250759337807,112.41229629244809,312646700,NVDA
2024-08-14,118.05091094970703,118.57077948335262,114.04189674110647,118.5007970340635,339246400,NVDA
2024-08-15,122.8297348022461,123.2096384456698,117.44106320591041,118.73074633761901,318086700,NVDA
2024-08-16,124.54930114746094,124.9691958147952,121.15013749579563,121.90995234205361,302589900,NVDA
2024-08-19,129.9679718017578,129.9679718017578,123.38959109072681,124.2493798220781,318333600,NVDA
2024-08-20,127.21864318847656,129.84799998824454,125.85897770804885,128.36835370467122,300087400,NVDA
2024-08-21,128.46835327148438,129.31815003716036,126.62881008429083,127.2886435744744,257883600,NVDA
2024-08-22,123.70951080322266,130.717785815134,123.06966909662319,129.98796994394152,376189100,NVDA
2024-08-23,129.33811950683594,129.56807382051312,125.18914813175064,125.82898983127045,323230300,NVDA
2024-08-26,126.42884063720703,131.22765338990934,124.33935925298674,129.53808260280766,331964700,NVDA
2024-08-27,128.26840209960938,129.1681743229575,123.84948497148315,125.01920259136338,303134600,NVDA
2024-08-28,125.57905578613281,128.29838691719942,122.60978624415954,128.0884319398247,448101100,NVDA
2024-08-29,117.56102752685547,124.3993464291812,116.6812470646182,121.33010304223866,453023300,NVDA
2024-08-30,119.34059143066406,121.72000228172388,117.19111963899515,119.50054804230363,333751600,NVDA
2024-09-03,107.973388671875,116.18136480283337,107.26356453201906,115.9814171340765,477155100,NVDA
2024-09-04,106.18383026123047,113.24208832420429,104.09434887245212,105.38403194779274,372470300,NVDA
2024-09-05,107.18358612060547,109.6229874268856,104.73419276980215,104.96413183407385,306850700,NVDA
2024-09-06,102.8046646118164,108.12335346353827,100.92512296050285,108.01337995723738,413638100,NVDA
2024-09-09,106.44377136230469,106.52375348417674,103.66445746112835,104.85415910703641,273912000,NVDA
2024-09-10,108.0733642578125,109.37304700834024,104.92413884500664,107.78343479415585,268283700,NVDA
2024-09-11,116.88119506835938,117.16112485124165,107.39352807236727,109.3630438515934,441422400,NVDA
2024-09-12,119.12083435058594,120.77057045474369,115.3614370539407,116.82120128077001,367100500,NVDA
2024-09-13,119.0808334350586,119.94069565795841,117.58107480834963,119.06084000976254,238358300,NVDA
2024-09-16,116.7612075805664,118.16098383065176,114.34159881620232,116.77120810734208,248772300,NVDA
2024-09-17,115.57140350341797,118.7808938826076,114.81153124290536,118.15099033708098,231925900,NVDA
2024-09-18,113.35176086425781,117.68105834506785,113.20178347448297,115.87135202544096,310318900,NVDA
2024-09-19,117.85104370117188,119.64075670028409,117.23114068021938,117.3311230698782,293506400,NVDA
2024-09-20,115.98133850097656,118.6009197546388,115.37143602446805,117.041165532472,382462400,NVDA
2024-09-23,116.24130249023438,116.97118080282907,114.84152614526418,116.5312567610485,206228500,NVDA
2024-09-24,120.85055541992188,121.78040609310197,115.36143323881014,116.5012492087513,354966800,NVDA
2024-09-25,123.4901351928711,124.91990547833531,121.5904392877682,122.00036937142775,284692900,NVDA
2024-09-26,124.02005004882812,127.64946344549999,121.78041247124415,126.77960826024157,302582900,NVDA
2024-09-27,121.38047790527344,124.01005220096552,119.24082267160239,123.9500642912149,271009200,NVDA
2024-09-30,121.42046356201172,121.48045146740193,118.13099198549791,118.29096227592748,226553700,NVDA
2024-10-01,116.9811782836914,122.42030559533124,115.77137385100936,121.75040758040218,302094500,NVDA
2024-10-02,118.83087921142578,119.360792730428,115.12147695024304,116.42127087200362,221845900,NVDA
2024-10-03,122.83023834228516,124.33999759824167,120.32063993396463,120.90054847309592,277118000,NVDA
2024-10-04,124.89990234375,125.01988578554294,121.810403092212,124.91990339813242,243678100,NVDA
2024-10-07,127.69945526123047,130.61898369823507,124.92989659161151,124.96989107230341,346250200,NVDA
2024-10-08,132.86862182617188,133.45852325335272,129.39917881279587,130.23904002332463,285722500,NVDA
2024-10-09,132.62864685058594,134.49835629027027,131.35886221320516,134.08841860906853,246191600,NVDA
2024-10-10,134.78829956054688,134.97827142059657,130.97891523035668,131.8887724251562,242311300,NVDA
2024-10-11,134.7783203125,135.75815840657205,133.63850429309608,133.98843884138304,170209500,NVDA
2024-10-14,138.0478057861328,139.57755854294567,136.27808612883217,136.44805696221857,232347700,NVDA
2024-10-15,131.57884216308594,138.547722466739,128.71930149862905,137.84782283581688,377831000,NVDA
2024-10-16,135.6981658935547,136.5980149944232,131.55883256815804,133.9584403413635,264879700,NVDA
2024-10-17,136.90797424316406,140.8673441853548,136.8479863322171,139.31759037510415,306435900,NVDA
2024-10-18,137.97779846191406,138.87764756674068,137.25791307551907,138.64768884107772,176090200,NVDA
2024-10-21,143.6868896484375,143.6868896484375,137.97780144123402,138.1077854115753,264554500,NVDA
2024-10-22,143.56690979003906,144.39677817254247,141.7572032447214,142.88702644418225,226311600,NVDA
2024-10-23,139.5375518798828,142.4070854107316,137.43789878035992,142.00715584596583,285930000,NVDA
2024-10-24,140.38742065429688,141.3272719093067,138.4377373361036,140.79735837298583,172354900,NVDA
2024-10-25,141.51722717285156,144.1068221770471,140.77735596279692,140.90732467853542,205122100,NVDA
2024-10-28,140.49740600585938,143.11697977842437,140.02748037021578,142.9770029033179,173586700,NVDA
2024-10-29,141.22727966308594,142.23711171034327,138.87765156261756,140.26742736816374,157593600,NVDA
2024-10-30,139.3175811767578,140.30742741103543,136.78798938993828,139.51754595215704,179418100,NVDA
2024-10-31,132.7386474609375,137.5878737112806,132.08875807974474,137.57788081150406,270039600,NVDA
2024-11-01,135.3782196044922,137.2879161101812,134.5483665061615,134.67833522595924,207127800,NVDA
2024-11-04,136.0281219482422,138.9376575905799,135.54820341905642,137.18793904541485,187528200,NVDA
2024-11-05,139.8874969482422,140.3474144064953,137.30791015086248,137.4278859649573,160537400,NVDA
2024-11-06,145.58657836914062,146.46644169789403,141.93717159604822,142.9370107400554,242043900,NVDA
2024-11-07,148.85606384277344,148.9060435973239,146.14649291865044,146.3664587614797,207323300,NVDA
2024-11-08,147.6062469482422,149.74590195013883,146.236457046531,148.7460628790407,175665800,NVDA
2024-11-11,145.2366180419922,148.82605190369284,143.5469028263821,148.65606583595482,182325600,NVDA
2024-11-12,148.26612854003906,149.62591028148023,145.98649668767203,146.7563770410738,198634700,NVDA
2024-11-13,146.24647521972656,149.30598054586102,145.87652436377047,149.04602786184785,191903300,NVDA
2024-11-14,146.7363739013672,148.97601887199116,145.52657719098687,147.6162371498861,194463300,NVDA
2024-11-15,141.9571533203125,145.2166386002855,140.05746510375218,144.8466877533126,250132900,NVDA
2024-11-18,140.12744140625,141.52722527651324,137.1279241566863,139.47755210471132,221866000,NVDA
2024-11-19,146.98634338378906,147.10633445236968,140.96732287230222,141.2972716123141,227834900,NVDA
2024-11-20,145.8665313720703,147.53626090336707,142.70703603144835,147.38629113505743,309871700,NVDA
2024-11-21,146.6464080810547,152.8654088901037,140.67736706254192,149.32598496889756,400946600,NVDA
2024-11-22,141.92715454101562,147.13632286743956,141.07730047570033,145.90650981286518,236406200,NVDA
2024-11-25,135.9981231689453,142.02715192160386,135.79815839357323,141.9671640146257,344941900,NVDA
2024-11-26,136.89797973632812,139.277601884859,135.64818075181995,137.6778530821544,190287700,NVDA
2024-11-27,135.31822204589844,137.19792446250455,131.77879829463743,134.98827330747284,226370900,NVDA
2024-11-29,138.22776794433594,139.32759715528792,136.02812477876728,136.75800311530705,141863200,NVDA
2024-12-02,138.60769653320312,140.42739572538855,137.7978293194704,138.8076612979231,171682800,NVDA
2024-12-03,140.23744201660156,140.51739577472358,137.92781588392697,138.23776359782383,164414000,NVDA
2024-12-04,145.1166534423828,145.76654278655016,140.26742746830917,141.97715912549498,231224300,NVDA
2024-12-05,145.04666137695312,146.52652104015894,143.93676281520223,145.0966598316491,172621200,NVDA
2024-12-06,142.42689514160156,145.68658966441174,141.29699424160657,144.58670004061705,188505600,NVDA
2024-12-09,138.79722595214844,139.93712045292858,137.1173878488451,138.9572148926683,189308600,NVDA
2024-12-10,135.05758666992188,141.80696595909077,133.77769033829185,138.99721154250668,210020900,NVDA
2024-12-11,139.29718017578125,140.15710166074888,135.19756655561218,137.3473626393387,184905200,NVDA
2024-12-12,137.32736206054688,138.42726697152892,135.7875104425574,137.0673914713081,159211400,NVDA
2024-12-13,134.23765563964844,139.58716980719961,132.52780616182653,138.92722683278515,231514900,NVDA
2024-12-16,131.98785400390625,134.38762706465963,130.40799755691268,134.16764608739564,237951100,NVDA
2024-12-17,130.3780059814453,131.57789255271604,126.84833189511964,129.07812250532473,259410300,NVDA
2024-12-18,128.8981475830078,136.68742440979707,128.2682006428492,133.84768927135005,277444500,NVDA
2024-12-19,130.66796875,134.01766661792476,129.5380830968377,131.7478712095932,209719200,NVDA
2024-12-20,134.68760681152344,135.26755529215387,128.20820713472543,129.7980572196654,306528600,NVDA
2024-12-23,139.6571502685547,139.77713434768583,135.1075657604122,136.2674627166313,176053500,NVDA
2024-12-24,140.2071075439453,141.88694573903672,138.6372445869122,139.98712655305678,105157000,NVDA
2024-12-26,139.91712951660156,140.8370583714796,137.7173348045662,139.68715493157526,116205600,NVDA
2024-12-27,136.9973907470703,139.00721560881072,134.69761453351015,138.53725762424156,170582600,NVDA
2024-12-30,137.47735595703125,140.2570989672278,134.00767398793965,134.81759702407376,167734700,NVDA
2024-12-31,134.27764892578125,138.05731549303724,133.8176997545706,138.0173106258272,155659200,NVDA
2025-01-02,138.29727172851562,138.8672266066605,134.61761764692358,135.98748671158143,198247200,NVDA
2025-01-03,144.4567108154297,144.88666393436952,139.71714137538024,139.99711439640743,229322500,NVDA
2025-01-06,149.41624450683594,152.14600432101588,147.80640728049391,148.57632545203526,265377400,NVDA
2025-01-07,140.12710571289062,153.1159160516902,139.99711279126652,153.0159191493047,351782200,NVDA
2025-01-08,140.0971221923828,143.9367655713296,137.5473535279277,142.5668963792699,227349900,NVDA
2025-01-10,135.8975067138672,139.90713250101766,134.20765966847648,137.43735839735214,207602500,NVDA
2025-01-13,133.21774291992188,133.47772877314173,129.49808381781634,129.97805065881337,204808900,NVDA
2025-01-14,131.7478790283203,136.3674645891877,130.03804480886453,136.0374931021696,195590500,NVDA
2025-01-15,136.22747802734375,136.43745017340345,131.277920981104,133.63770458598145,185217300,NVDA
2025-01-16,133.55772399902344,138.73724031386243,133.47772952507327,138.6272498193542,209235600,NVDA
2025-01-17,137.6973419189453,138.48726255165812,135.44754884500142,136.67743145335606,201188800,NVDA
2025-01-21,140.81704711914062,141.8169551308445,137.07738566270945,139.14720257048143,197749000,NVDA
2025-01-22,147.05648803710938,147.77640781491758,143.65679142482674,144.64670591256592,237651400,NVDA
2025-01-23,147.2064666748047,147.2164602628041,143.706788444335,145.03666800279981,155915500,NVDA
2025-01-24,142.60687255859375,148.95629439391405,141.86695041120194,148.35634349735062,234657600,NVDA
2025-01-27,118.40910339355469,128.3881809500624,116.68926041493282,124.78852130861458,818830900,NVDA
2025-01-28,128.9781494140625,128.9881430022562,116.23931491482392,121.79880142784785,579666400,NVDA
2025-01-29,123.6886215209961,126.87833061040895,120.03896327722832,126.48836708502724,467120600,NVDA
2025-01-30,124.63853454589844,124.9885008224628,118.08913405132431,123.08867408422283,392925500,NVDA
2025-01-31,120.0589599609375,127.83824341487099,119.1790436181177,123.76861793270326,390372900,NVDA
2025-02-03,116.64927673339844,118.55909714130068,112.99961082645434,114.7394486968032,371235700,NVDA
2025-02-04,118.63909149169922,121.1888524384042,116.68926621972048,116.94924444838958,256550000,NVDA
2025-02-05,124.81851959228516,124.98850212428793,120.74889426826606,121.74880228526035,262230800,NVDA
2025-02-06,128.66815185546875,128.7581551695,125.19847756454047,127.40827329026631,251483600,NVDA
2025-02-07,129.8280487060547,130.35799871586244,124.9884977355082,129.20811063964976,228186300,NVDA
2025-02-10,133.55772399902344,134.98758517024453,129.94805537047182,130.0780330404282,216989100,NVDA
2025-02-11,132.7877960205078,134.4676342706669,131.0079608594355,132.56781502240796,178902400,NVDA
2025-02-12,131.12794494628906,132.22784993678553,129.0681367435288,130.00805277951918,160278600,NVDA
2025-02-13,135.27755737304688,136.487452862588,131.15794096754342,131.54790450828392,197430000,NVDA
2025-02-14,138.8372344970703,139.23719160158925,135.4875365315285,136.46744211776974,195479600,NVDA
2025-02-18,139.38717651367188,143.4268135927519,137.91731045487123,141.25701494818574,219176600,NVDA
2025-02-19,139.21719360351562,141.34700263351252,137.2073839146051,139.49716663707372,167536000,NVDA
2025-02-20,140.0971221923828,140.6470746897965,136.7774200315485,140.01712771481476,143903600,NVDA
2025-02-21,134.41763305664062,141.4470007486669,134.01767593596887,140.02711787829398,228217600,NVDA
2025-02-24,130.2680206298828,138.57725415414035,130.06804206967678,136.5474420161462,251381100,NVDA
2025-02-25,126.61835479736328,130.18802626376245,124.42856133510212,129.96804527013506,271428700,NVDA
2025-02-26,131.26792907714844,133.71770077604796,128.478192299153,129.97805439122038,322553800,NVDA
2025-02-27,120.13895416259766,134.99758082030266,119.99896764539281,134.9875872324259,443175800,NVDA
2025-02-28,124.90850830078125,125.07849083366686,116.38929530836823,118.00914142194866,389091100,NVDA
2025-03-03,114.04950714111328,123.68861991301428,112.26967207329028,123.49864257535764,411381400,NVDA
2025-03-04,115.97933197021484,119.29902637351395,110.09987541363249,110.63982667322061,398163300,NVDA
2025-03-05,117.28921508789062,118.26912068620358,114.49947076595478,117.56918811598004,284337900,NVDA
2025-03-06,110.55982971191406,115.3393888375433,110.209863429875,113.51955654224739,321181900,NVDA
2025-03-07,112.67964172363281,113.46957000648335,107.5501084934214,111.2397716760376,341755500,NVDA
2025-03-10,106.97016143798828,111.83970852661247,105.45029700249104,109.88989097369002,366487400,NVDA
2025-03-11,108.75,112.22967568900775,104.76036144852146,106.98015850635034,354865700,NVDA
2025-03-12,115.73999786376953,116.76000213623047,112.87999725341797,114.12000274658203,323857500,NVDA
2025-03-13,115.58000183105469,117.76000213623047,113.79000091552734,117.02999877929688,299033100,NVDA
2025-03-14,121.66999816894531,121.87999725341797,118.1500015258789,118.61000061035156,277593500,NVDA
2025-03-17,119.52999877929688,122.88999938964844,118.02999877929688,122.73999786376953,255501500,NVDA
2025-03-18,115.43000030517578,119.0199966430664,114.54000091552734,118.0,299686900,NVDA
2025-03-19,117.5199966430664,120.44999694824219,115.68000030517578,117.2699966430664,273426200,NVDA
2025-03-20,118.52999877929688,120.19999694824219,116.47000122070312,116.55000305175781,248829700,NVDA
2025-03-21,117.69999694824219,117.98999786376953,115.41999816894531,116.94000244140625,266498500,NVDA
2025-03-24,121.41000366210938,122.22000122070312,119.33999633789062,119.87999725341797,228452500,NVDA
2025-03-25,120.69000244140625,121.29000091552734,118.91999816894531,120.55000305175781,167447200,NVDA
2025-03-26,113.76000213623047,118.83999633789062,112.70999908447266,118.7300033569336,293463300,NVDA
2025-03-27,111.43000030517578,114.44999694824219,110.66000366210938,111.3499984741211,236902100,NVDA
2025-03-28,109.66999816894531,112.87000274658203,109.06999969482422,111.48999786376953,229872500,NVDA
2025-03-31,108.37999725341797,110.95999908447266,103.6500015258789,105.12999725341797,299212700,NVDA
2025-04-01,110.1500015258789,110.19999694824219,106.47000122070312,108.5199966430664,222614000,NVDA
2025-04-02,110.41999816894531,111.9800033569336,106.79000091552734,107.29000091552734,220601200,NVDA
2025-04-03,101.80000305175781,105.62999725341797,101.5999984741211,103.51000213623047,338769400,NVDA
2025-04-04,94.30999755859375,100.12999725341797,92.11000061035156,98.91000366210938,532273800,NVDA
2025-04-07,97.63999938964844,101.75,86.62000274658203,87.45999908447266,611041300,NVDA
2025-04-08,96.30000305175781,105.8499984741211,94.45999908447266,103.80999755859375,476243400,NVDA
2025-04-09,114.33000183105469,115.0999984741211,97.52999877929688,98.88999938964844,612918300,NVDA
2025-04-10,107.56999969482422,110.86000061035156,99.1500015258789,109.37000274658203,437812400,NVDA
2025-04-11,110.93000030517578,111.55000305175781,107.4800033569336,108.5,313417300,NVDA
2025-04-14,110.70999908447266,114.29000091552734,109.06999969482422,114.11000061035156,264705000,NVDA
2025-04-15,112.19999694824219,113.62000274658203,110.5,110.97000122070312,228966900,NVDA
2025-04-16,104.48999786376953,106.79000091552734,100.44999694824219,104.55000305175781,397016900,NVDA
2025-04-17,101.48999786376953,104.47000122070312,100.05000305175781,104.44999694824219,290833400,NVDA
2025-04-21,96.91000366210938,99.44000244140625,95.04000091552734,98.7699966430664,288501100,NVDA
2025-04-22,98.88999938964844,99.80999755859375,97.27999877929688,98.77999877929688,241004800,NVDA
2025-04-23,102.70999908447266,104.80000305175781,102.0199966430664,104.5199966430664,247526000,NVDA
2025-04-24,106.43000030517578,106.54000091552734,103.11000061035156,103.4800033569336,220815000,NVDA
2025-04-25,111.01000213623047,111.91999816894531,105.7300033569336,106.8499984741211,251064700,NVDA
2025-04-28,108.7300033569336,110.37000274658203,106.0199966430664,109.69000244140625,207708500,NVDA
2025-04-29,109.0199966430664,110.19999694824219,107.44000244140625,107.66999816894531,170444300,NVDA
2025-04-30,108.91999816894531,108.91999816894531,104.08000183105469,104.47000122070312,235044600,NVDA
2025-05-01,111.61000061035156,114.94000244140625,111.30000305175781,113.08000183105469,236121500,NVDA
2025-05-02,114.5,115.4000015258789,113.37000274658203,114.18000030517578,190194800,NVDA
2025-05-05,113.81999969482422,114.66999816894531,112.66000366210938,112.91000366210938,133163200,NVDA
2025-05-06,113.54000091552734,114.73999786376953,110.81999969482422,111.4800033569336,158525600,NVDA
2025-05-07,117.05999755859375,117.68000030517578,112.27999877929688,113.05000305175781,206758800,NVDA
2025-05-08,117.37000274658203,118.68000030517578,115.8499984741211,118.25,198428100,NVDA
2025-05-09,116.6500015258789,118.2300033569336,115.20999908447266,117.3499984741211,132972200,NVDA
2025-05-12,123.0,123.0,120.27999877929688,121.97000122070312,224460400,NVDA
2025-05-13,129.63499450683594,130.8300018310547,124.47000122070312,124.97000122070312,176962530,NVDA
